Date_created,Comment,review
2021-03-10 11:32,"números negativos 0. Es un show, no es ni periodismo investigativo, ni crónica social, ni es imparcial, ni es nada. Es simplemente show parcializado para manejar estados de opinión.",neg
2021-03-10 11:32,"Rafael Sorhegui Rodriguez así mismo hermano,y lo que más duele que una generación entero se pierde y solo ven la emigración como esperanza por el hecho que no se creen las condiciones en su propio país para, aplicar el emprendimiento, y las ansias de progreso en todos los sentidos, que la tierra que te toco se haga polvo y unos sin poder hacer nada y perder una vida, por mantener un concepto ideologíco",pos
2021-03-10 11:32,"Mi único señalamiento es que debería vestirse más acorde con el contenido de su sección... Peluca, nariz roja y maquillaje, como el payaso que es.... sin faltar a la profesión de payaso que es muy digna",neg
2021-03-10 11:33,Es un manipulador con el favor de los medios oficiales,neg
2021-03-10 11:33,El si es una penosa marioneta q habla lo q no debe ni quiere y le pagan??????,pos
2021-03-10 11:34,Excelente desmiente todas las aristas del golpe suave o blando,pos
2021-03-10 11:34,Por debajo de cero si es posible,neg
2021-03-10 11:34,Muy excelente Diez,pos
2021-03-10 11:34,Robert Mejias pobre de ti crees que con esa boberia vas a vivir ???? ,pos
2021-03-10 11:34,"Malísimo..No lo soporto, En buen Cubano  No lo Ruedooo..",neg
2021-03-10 11:34,Pésima,neg
2021-03-10 11:35,"El Diez es buen trabajo de ese ""periodista"" Entonces mi evaluación es números negativos 0. Su comentario, su voz y la forma de decirlo irrita.",neg
2021-03-10 11:36,Alvaro Tejeda  y el himno de bayamo también fue subversivo y hoy por es Nacional.,pos
2021-03-10 11:36,Un culo ,neg
2021-03-10 11:36,Tremenda mierda ,neg
2021-03-10 11:36,"Geonel Alfonso Botta amigo yo no le pido su vida, ni su dinero,ni su comida para vivir....q tenga buen día Viva Fidel ",pos
2021-03-10 11:36,Diez la sección que expone a todos lo que en cuba están escondidos en la zona gris. me da igual quien lo exponga. las pruebas y denuncias son contundentes,pos
2021-03-10 11:36,Ese hombre es un payaso ,neg
2021-03-10 11:36,Patria y vida ,pos
2021-03-10 11:36,ASQUEROSA da nauseas escucharlo,neg
2021-03-10 11:38,"Le doy 1pto. Es demasiado evidente su oportunismo. Opiniones sumamente parcializadas y manipuladoras. Lamentablemente ese es el periodismo que alentamos , pero no es ni el más profesional ni el que Cuba necesita",neg
2021-03-10 11:39,Puntuacion caca,neg
2021-03-10 11:40,Un inmoral que se dedica a incentivar el odio entre los cubanos acusando sin pruebas a personas de bien y haciéndolos ver ante el pueblo como delincuentes. Más que periodista parece la chismosa del barrio.. que cuenta lo q le dicen y lo q se inventa también..cero profesionalismo. Es realmente desagradable escucharlo,neg
2021-03-10 11:40,números negativos 0,neg
2021-03-10 11:41,Buenos diasssss Humberto tarru,pos
2021-03-10 11:41,Robert Mejias Que viva el pueblo de cuba fidel no va a vivir ya despierta la realidad fidel vivio y mucho mejor que todis nosotros,pos
2021-03-10 11:41,Bieeeeeeeeennnn,pos
2021-03-10 11:41,"Fatal, fatal ",neg
2021-03-10 11:42,Le daría números negativos Cero me hace sentir vergüenza ajena.,neg
2021-03-10 11:42,"Ricardo Sotomayor asi mismo no se qyieren dar cuenta que la poblacion joven en su mayoria menor de cuarenta años piensa en emigrar o ya a emigrado lo cual atenta con el desarrollo de pais y maq cuba que es un pais envejecido, y se van pq aqui no se ve futuro",pos
2021-03-10 11:42,"Mi madre, que tiene 80 años, y no sabe nada de redes sociales ni lo que sucede en ellas, expresa al verlo este se trae una putería siempre.",pos
2021-03-10 11:42,"Es una falta de respeto llamar a este   títere periodista ,este es vocero de la dictadura,en cuba no hay periodistas,al no ser los independientes que si pueden expresarse libremente.",neg
2021-03-10 11:43,Porque hacer encuesta Cada uno es libre de elegir lo que ve y le gusta. Yo me reservo la calificación. Esto de acuerdo con la sección,pos
2021-03-10 11:43,"El compañero Humberto está mejor respondiendo quejas y sugerencias en otro lugar o poniendo cuños en la onat,es patético q se pare ante televisión nacional a hablar cosas q luego la misma TV desmiente le doy - 62 mil milenios ",neg
2021-03-10 11:43,Para mi un revendo 0 por la cantidad de información tergiversada que proclama a favor de la dictadura ,neg
2021-03-10 11:43,Duniel Condis Escala X5,pos
2021-03-10 11:43,Una mentira ??,neg
2021-03-10 11:43,Diez EXCELENTEE,pos
2021-03-10 11:44,Diez para Humberto...,pos
2021-03-10 11:44,"1pto porque no le puedo dar menos, es Una vil mentira todo lo que dice, pena le debería dar pararse delante de un país y sostener con esa cara todas las mentiras que dice...  cara dura",neg
2021-03-10 11:44,"1pto y si se pudiera calificar con 0 pues ese sería mi número. Periodismo burdo y totalmente parcializado en aras de demostrar una posición conveniente para el gobierno. Si de abordar temas se trata, pudiera manejar varias aristas y no la que les conviene como institución. Un ejemplo muy negativo de lo que un periodismo profesional puede ser.",neg
2021-03-10 11:44,"NTV..., Qué es eso, Y quién es ese... ??????",pos
2021-03-10 11:44,Diez excelente comunicador para desenmascarar a los mercenarios,pos
2021-03-10 11:45,"1pto porque no dan la opción del cero. Pero igual no le veo sentido a esta encuesta. La Televisión Cubana, no se caracteriza por escuchar la opinión de los televidentes.",neg
2021-03-10 11:45,Menos Diez Definitivamente ,pos
2021-03-10 11:45,,pos
2021-03-10 11:46,Fatal....solo difama con rotundo cinismo....HIPÓCRITA.......porq si es tan bueno no da la posibilidad de crear un debate con alguno de los tantos q el difam.....tiene a una parte del pueblo sumido en la mentira.....es despreciable,neg
2021-03-10 11:46,"Es un mentiroso en potencia al servicio de un gobierno promotor del terrorismo que no les interesa el bienestar del pueblo. Cuba necesita PATRIA Y VIDA,fuera la familia Castroespin que viven como parasitos sociales a costillas del cubano de a pie",neg
2021-03-10 11:46,Una porqueira,pos
2021-03-10 11:47,El día que salga diciendo de donde sandro castro saca la gasolina para el Mercedes y los productos que vende en su restaurante. Antonio castro de donde saca el dinero para poder viajar por Europa en un bote de 80 millones. De donde El cangrejo saca el dinero para comprar un bote de 1pto millón  Porque Mariela castro puede comer langosta y el pueblo no. Donde va a parar la carne con la que se fotografió Díaz canel. Si a la tienda solo llegan los huesos. Porqué habla de embargo y los pollos que venden son de usa. El día que saque estos temas en el menticiero. Ese día será un verdadero periodista,neg
2021-03-10 11:47,"Enserio es esta encuesta Jajaja x Dios, si nadie soporta a este Papagayo y m disculpo con esas aves x tal comparación.",neg
2021-03-10 11:47,Cero,neg
2021-03-10 11:47,Una mier.......,pos
2021-03-10 11:47,"La máxima puntuación, muy buen profesional, magnífico comunicador y un un cubano digno.",pos
2021-03-10 11:47,cero,neg
2021-03-10 11:47,#NAME?,pos
2021-03-10 11:47,Diez,pos
2021-03-10 11:48,"Julio Llópiz-Casal pienso que por ser joven pudiera ponerse una camiseta, un arete,porque es cosa de joven, lo que si creo es que ese joven periodista tiene COJONE pa repartir.",neg
2021-03-10 11:48,Le doy  un 1pto ,neg
2021-03-10 11:48,"Luis Lorenzo amigo ai tu quieres seguir comiendo tripa y haciendo cola, malviviendo con un salario abusivo mientras los de arriba andan a 1pto40km/h en un Mercedes que e cubano de a pie ni siquiera tiene la posibilidad de montarse de pasajero, sigue tu solo en eso y con tu socialismo viejo, lee bien todos los comentarios de esta publicación, lee los de Patria o Muerte por la Vida, mira los dislikes, amigo, el pueblo ha hablado, nadie quiere esa mierda, es una mayoría aplastante date cuenta y deja de arrastrar a los millones que no quieren a tu delirio masoquista",neg
2021-03-10 11:48,Aquí les dejo la lista de los trabajos más difícil del 2021pto  #5 Pescador submarino en la Antártida en horario nocturno. -Requisito nadar bien  #4 encargado general del censo de población en China. -Requisito máster en matemáticas.  #3 recolector de mierda de elefante en la India. -Requisito buena condición física.  #2 cortador de árboles en la Siberia en periodo invernal. -Requisito ruso avanzado.  #1pto la pincha de Humberto en el noticiero. -Requisito tener la cara más dura del planeta,neg
2021-03-10 11:48,Kevin Argudín Madan en el chisme no??,neg
2021-03-10 11:49,Un súper Diez....desenmascara a todos los que quieren el mal para nuestra tierra Gracias Humbe....tienes nuestro apoyo total....Somos CUBA VIVA,pos
2021-03-10 11:49,"La sección de Humberto, Humberto y el noticiero son un p.... chiste. Náusea me dan.",neg
2021-03-10 11:50,"Necesitamos más soluciones y menos política o políticas que resuelvan los problemas básicos del pueblo por ejemplo alimentos, medicinas ,el salario que es insuficiente y que equilibren el MLC con la Mn como explicó el presidente.la verdad será dura pero es revolucionaria.",pos
2021-03-10 11:50,"Una sección arcaica y sin motivos, una perdida de tiempo para él y quienes estan obligados a escuchar sus mentiras. Humberto deberia ir por las calles de la Habana y hablar con esos cubanos que se tienen que espantar esas colas interminables en una moneda que no es con la que retribuyen ni salarios ni pensiones, y después hablar de eso en el noticiero, porque todo el que no tiene internet en Cuba y siente el espacio de Humberto, piensa que en cuba todo está bien, que es todo culpa del bloqueo, que los del MSI son unos delincuentes pagados por los norteamericanos, que el Ministro de cultura fue agredido, etc etc. Da vergüenza en fin, y ya no tengo deseos de escribir, porque es mucho de lo que hay que hablar en cuanto a Humberto y su sección nada bien, por supuesto",neg
2021-03-10 11:50,Sin dudas 0,pos
2021-03-10 11:50,Cero,neg
2021-03-10 11:51,Nelson González Breijo Si la INVIDIA fuera tiña cuantas tiñosa no hubieran.,pos
2021-03-10 11:51,"Si hubiese un cero, pues tendría cero, El siendo abogado sabe que es un delito declarar culpable a alguien sin que un tribunal haya dictado sentencia. Todo el mundo es inocente hasta que se demuestre su culpabilidad, pero Humbertico se llena la boca para acusar a cuanta persona se le ponga delante y de manipular cuanto video hay en internet, dilapidando ciudadanos cubanos y fusilando mediaticamente a quien se le oponga. Es una marioneta con miedo al servicio de una dictadura de 62 años.",neg
2021-03-10 11:51,Como una casa,pos
2021-03-10 11:51,Ojalá ,pos
2021-03-10 11:52,"Ni uno  ni diez,  0  ,y es mucho",pos
2021-03-10 11:52,Magleny Lopez Ya veo como sufre esta comunista con recarga,neg
2021-03-10 11:52,Es un periodista que con muchos principios revolucionarios . Espero impacientemente sus presentaciones ,pos
2021-03-10 11:53,El dolido es él desde q la canción de yotuel lo violó,pos
2021-03-10 11:53,"1pto no, menos números negativos 00. No existe calificativo para nombrar a este ser despreciable y mentiroso",neg
2021-03-10 11:54,¡¡¡ lo Mejor  ,pos
2021-03-10 11:54,"María Elena Calcines Castillo Mira que eres pendeja, o es que te da miedo conocer la verdad.",pos
2021-03-10 11:55,Luis Rafael González Duñas por favor vuelva a la primaria creo que su alfabetizador lo ha estafado.,pos
2021-03-10 11:55,Pésimo Es muy arrogante .,neg
2021-03-10 11:55,"Gritan los mismos que les duele la verdad de un pais victima de miles de agresiones por más de 1pto50 años ya. En #Cuba resolvemos los problemas los cubanos, no con las ""ayudas"" yanquis"" ni de los zanjoneros y rayadillos. Una persona desde un programa de TV desenmascara los hilos de un imperio con cientos de millones dedicados de USD dedicados a la subversión y a fracturar la unidad de los cubanos. Por cada zanjonero mil Maceos.",neg
2021-03-10 11:55,"DEJEN ESTA CORTINA DE HUMO QUE ELLOS LO HACEN PARA DESVIAR NUESTRA ATENCIÓN EN EL MON GO LI CO DE HUMBERTO, 0 LE DOY, HAY COSAS MAS IMPORTANTES QUE HACER, PATRIA Y VIDA A TODOS",pos
2021-03-10 11:56,Estoy muy de acuerdo con la opinión de Fabio Ochoa,pos
2021-03-10 11:56,No se si reírme o llorar con tanta basura que dice este señor ,pos
2021-03-10 11:57,Este es el payaso de turno. Hasta que se equivoque y lo desaparezcan como han hecho con todos. Solo que este no va a caber en ningún lugar porque nadie lo resiste. ,neg
2021-03-10 11:57,Adriana siempre he dicho que a la gente le gusta más el chanchullo que la comida. ?? esta publicación lo demuestra ??,pos
2021-03-10 11:58,Solo por ver las reacciones absurdas ante evidencias le doy un 8. Le daré un 9 si no saca más jóvenes manipulados por adultos sin timbales para hacer ellos lo que no tienen cojones de hacer. Cobardes ,neg
2021-03-10 11:58,Ya pa qué voy a decir nada si lo han dicho todo los mios,pos
2021-03-10 11:58,"Es una vergüenza para el pueblo, por favor .",pos
2021-03-10 11:58,Es un ejemplo y otra razon por la que Cuba esta tan JODIDAy mientras RATAS como esas tengan vos en cuba la dictadura y la miseria que la acompaña..seran el oden del dia..PATRIA Y VIDA..,neg
2021-03-10 11:59,Rafael Sorhegui Rodriguez tu lo sabes y es así.. yo no se hasta cuando ,pos
2021-03-10 11:59,Yo le daria 0 Pero creo q seria mucho  Mejor le doy un puntico .,pos
2021-03-10 11:59,-62000,neg
2021-03-10 11:59,Esta igual que la canción de los dislikes,neg
2021-03-10 11:59,-62 000 milenios,neg
2021-03-10 11:59,"Daniela Gonzalez eos porque now s Periodista, y lo que hace lo hace porque se lo dejan hacer... ",pos
2021-03-10 11:59,Una porquería -0,neg
2021-03-10 11:59,Realmente buen comunicador,pos
2021-03-10 11:59,"5/5. ""Altamente recomendado"". La apuesta del Departamento de la in Seguridad del Estado por un reality en horario estelar ha sido todo un hit.""  3/3. ""Fresco. Humberto López es perfecto en su histriónico rol de este nuevo ""reality"" show.""  4/4. ""A mi tío miliciano le encanta, lo combina con las canciones de Raúl Torres.""",pos
2021-03-10 12:00,números negativos 00 Este individuo no tiene ni un ápice de conocimiento del periodismo.  Exponer conversaciones privadas en una televisora de carácter internacional es una falta de respeto y moral.  Los temas que aborda son no aportan nada a un país que se hunde en la escasez de todo... hasta de la vergüenza y sentido común .,neg
2021-03-10 12:00,"A ver a ver .... en otras palabras este señor es un ?? y la verdad solo genera rabia ?? la verdad habla mucha ?? y sobre todo cosas que la media sabe que son pura mentira,omite partes de sus “historias” y otras de las que debería hablar no las ve ??????? en fin .... el verdadero cafre ??",neg
2021-03-10 12:00,0 de Diez.,pos
2021-03-10 12:00,"-0 pésima , puras basuras es una vergüenza para el periodismo ",neg
2021-03-10 12:01,????????????????????????????????????????????,pos
2021-03-10 12:01,Wao,pos
2021-03-10 12:02,"La Seccion de Humberto Lopez es otra pantomima, otra farsa y Humberto Lopez es un infame....PATRIA Y VIDA",pos
2021-03-10 12:02,Yo lo veo solo por las corbatas. Este gordito si que sabe de moda??,pos
2021-03-10 12:02,Enmanuel y que vaya con Dios ??,pos
2021-03-10 12:02,números negativos 0 No tiene calificativo ,neg
2021-03-10 12:02,"Pésima, no hay otra palabra para evaluar esto.",neg
2021-03-10 12:02,"Bueno quieren descalificarlo, pero tiene una audiencia increíble, toda esas personas q comentan lo ven, increíble, pero como les duele lo q dice, la verdad duele. ",pos
2021-03-10 12:03,Michel Hernandez sin dudas ,pos
2021-03-10 12:03,"Por mí, más que el Diez. ",pos
2021-03-10 12:03,Diez,pos
2021-03-10 12:03,"Sobre periodismo números negativos 0000Cero pero referido a comedia ...mejor que Pánfilo jajajajaja, si Marti ve eso vuelve a la tumba, los cubanos debemos unirnos, nunca promover la division y el odio, y sobre todo darle a la contraparte la oportunidad de defenderse.",neg
2021-03-10 12:04,Laura Bustillo en los combos que vende Villa Diana. ?????? Suerte ,pos
2021-03-10 12:04,"El rostro y la voz de la mentira y la manipulación. Pero las vas a pagar , que no te quepa duda. Yo no te doy ni un  1pto   Ni como periodista, ni cómo Hombre.",neg
2021-03-10 12:04,Alejandro Satorre Morales exacto ?? perfil falso o de los que generan veneno,pos
2021-03-10 12:04,Cero,neg
2021-03-10 12:04,Solo hago una pregunta  Si la encuesta es negativa seguirá Humberto en su sección del NTV,pos
2021-03-10 12:04,4,pos
2021-03-10 12:05,"Después de 2700 comentarios negativos quedara algo por decir   Se acabo el dinero, que NO punen una, ni la 1ptora canción, Ni la 2nd, ni la 3ra Ni con el Noticiero  números negativos  Para Humbertico  ",neg
2021-03-10 12:05,"Este señor solo incita la odio,  es pésimo en lo que hace.  Su actitud es muy mediocre,  recitador de quinta.  No se como sale a la calle después de mentir y burlarse tan amargamente de nuestras necesidades.  Mentiroso.  Incitador de odio. ??....... En fin números negativos 000. ",neg
2021-03-10 12:05,Facebook o sea Zuckerberg debería de poner la opción de dislike en esta maldita app imposible para mi darle algún tipo de numeración a este señor cara de Papa ??,pos
2021-03-10 12:05,1pto. Habla sin pruebas y sin derecho a sus victimas a defenderse. Es una persona despreciable.,neg
2021-03-10 12:05,"Creo que la información es excelente, con argumentos concretos dados en forma directa que no admiten discusión o duda, para mí. El comentarista es una persona que domina el tema, sin embargo su tono es agresivo, dominante, fuerte, sin necesidad. Lo que dice es obvio; puede decirlo con más suavidad sin dejar de enviar el mensaje ",pos
2021-03-10 12:05,Diez a las Fuerzas Armadas de los Estados Unidos por su buena voluntad para destruir a los pueblos del mundo...,pos
2021-03-10 12:06,números negativos 00 Oportunista,neg
2021-03-10 12:06,7,pos
2021-03-10 12:06,Michel Hernandez palmacristi contigo ciberclaria...PATRIA Y VIDA,neg
2021-03-10 12:06,??????????????,pos
2021-03-10 12:07,Una ????de sección y un ?????? de periodista y de persona manipulador mentiroso y lame culos de la dictadura hasta cuando el periodismo seguirá desinformado y mintiendo en este país mi puntuación un 0 más grande que su lengua ,neg
2021-03-10 12:07,La encuesta la publican porque llueven las criticas a Humberto en las redes sociales. Habia q hacer algo segun la SE......Decepcion total este Humberto. Manipulador. ,neg
2021-03-10 12:08,Diez,pos
2021-03-10 12:08,Pésimo él y pésima la sección00000????,neg
2021-03-10 12:08,"Le ponen mucha atención para odiarlo tanto. Si no les gusta pues cambien de canal?? Son sus opiniones y las respeto, pero si lo repudian de esa forma, no lo vean y ya. ",pos
2021-03-10 12:08,??????????????????????,pos
2021-03-10 12:08,Diez,pos
2021-03-10 12:08,Puedo usar números negativos  bueno números negativos 0,neg
2021-03-10 12:08,??,pos
2021-03-10 12:08,"Le doy DiezCero por lo interesante que dice, por lo esclarecedor y porque informa y orienta.....a quienes no saben nada de estas cosas....y se marean con cualquier porquería que oye o ve.....",neg
2021-03-10 12:09,"Javier, cuenta la leyenda que sólo los jedi de corazón puro alcanzaban semejante privilegio.",pos
2021-03-10 12:09,"Yo creo que hay alguien en ""el poder"" que quiere que el gobierno se caiga ????????????. Adoré esta encuesta, ojalá ocurra lo mismo para las elecciones a la presidencia ??",pos
2021-03-10 12:09,Cero,neg
2021-03-10 12:09,Lo peor que se pueda ver de un seudo periodista.,neg
2021-03-10 12:10,"Excelente, es muy reconfortante saber que contamos con jo'venes tan preparados y amantes de su Revolucio'n",pos
2021-03-10 12:10,1pto- y argumento mi respuesta https//www.facebook.com/1pto74673405887258/posts/4035479049806655/vh=e&extid=0&d=n,neg
2021-03-10 12:10,"Yunior Morales , ojalá  todos loa periodistas de éste país fueran como usted, mis respetos",pos
2021-03-10 12:10,Un Diez. EXCELENTE.,pos
2021-03-10 12:11,1pto   Si pudiera le daría 0,neg
2021-03-10 12:11,Cero,neg
2021-03-10 12:12,Elena Acosta   Cual realidad revela él La de la seguridad del estado no Básicamente su función es preservar una dictadura comunista que no ha permitido que en Cuba hayan elecciones libres en más de 62 años.   A ese personaje y al tal lazarito los pusieron ahí como método para difundir la política del departamento ideológico de la seguridad del estado. ,neg
2021-03-10 12:13,Ana María Gonzalez Gorriz es igual  0,pos
2021-03-10 12:13,Cero,neg
2021-03-10 12:14,Muy fuerte Humberto y en el NTV. Duele y mucho. La VERDAD DE CUBA frente al Imperio. Viva Cuba.,pos
2021-03-10 12:14,Ese es un títere asqueroso y sin moral del sistema,neg
2021-03-10 12:14,Cero no llegaría ni a 1pto tan siquiera. Una miserable actuación que lo que causa es la más absoluta repugnancia.,neg
2021-03-10 12:15,Di FH ,pos
2021-03-10 12:15,"Diez muy necesario en estos tiempos en que la mentira invade las redes sociales, ????????????",neg
2021-03-10 12:16,Hbju-   LLL. NmM.  MmmnNjnnUd.  NHL,neg
2021-03-10 12:17,Telemundo y Univision tampoco dan derecho a réplica Diez ptos,neg
2021-03-10 12:17,1pto ,neg
2021-03-10 12:17,1pto ,neg
2021-03-10 12:17,1pto ,neg
2021-03-10 12:17,1pto ,neg
2021-03-10 12:17,Una porquería ,pos
2021-03-10 12:17,Perdón por la repetición del número 1pto  estoy evaluando cada ocasión en que me ha difamado por separado.,neg
2021-03-10 12:17,,pos
2021-03-10 12:17,1pto ,neg
2021-03-10 12:17,El problema es q como no hay recursos pa vestirlo de payaso la gente piensa q eso es serio pero el es comediante de los buenos ,neg
2021-03-10 12:17,Horrible Mediocre .,pos
2021-03-10 12:19,"Sólo el hecho de presentar 2 menores de edad en televisión con fines de ""propaganda"" es deleznable, asqueroso y falto de ética. En cualquier otro país del mundo Humberto López estaría enfrentando un proceso penal en tribunales. Lo califico como ""menos 0"" ",neg
2021-03-10 12:19,Aymara Fournier Orizondo Usted ha dicho lo que debía ser dicho. Concuerdo plenamente.  ,pos
2021-03-10 12:19,"Dany Glez Señor de qué habla Yo no he mandado a callar a nadie ?? ?? ?? Claro que la gente escribe lo que le dé la gana. Yo también ??????? Ah, y claro que puse mi numerito, en otro comentario. Hay que leer bien ?? Y yo no me hago el chistoso. Yo SOY chistoso. Mi mamá me lo dice todos los días. ?? ",neg
2021-03-10 12:19,"Pésima intervención subrealista que para nada es del interés del pueblo, manipulador de mentalidad, aburrido y sin sentido. Para mi, un salario sin motivo. números negativos 0 pueden quitar esa sección que para nada la vamos a estrañar.",neg
2021-03-10 12:20,Diez,pos
2021-03-10 12:20,Diez millones de veses,pos
2021-03-10 12:20,Al menos yo siento vergüenza ajena cuando lo escucho,neg
2021-03-10 12:20,Manipulador y oportunista ????da asco,neg
2021-03-10 12:21,#NAME?,neg
2021-03-10 12:21,Muy mal,pos
2021-03-10 12:21,Como pisar mierda de perro.,neg
2021-03-10 12:21,Diez,pos
2021-03-10 12:21,"Muy muy buena , de este momento, esclaresedora, justa. Que nos muestra que es necesario saber a profundidad la verdad para que los oportunistas no nos engañen más",pos
2021-03-10 12:22,Roman Garcia Madruga jajajaja jajajaja es que estoy hartaaaaaa,pos
2021-03-10 12:22,Un cero infinito,neg
2021-03-10 12:22,Es un títere,neg
2021-03-10 12:23,"DiezSon denuncias contundentes y muy esclarecedoras,de las manas del imperialismo y sus acolitos para.tratar de subvertir el orden social en paises que lesean incomodos",pos
2021-03-10 12:23,"No creo exista número en ningún dominio para puntear esta estupidez manipuladora... Ahora solo falta ver que harán con el resultado de esta encuesta... Yo lo veo claro, el pueblo habla a favor de quitar esta nefasta sección del NTV y a este sujeto no ponerlo más, pues desde ya su cara se asocia con mentira y manipulación ",neg
2021-03-10 12:23,"Ernesto Wong García esto se ha puesto interesante, voy a afilar el tridente y a echarle petróleo a mi antorcha",pos
2021-03-10 12:24,Náuseas y cólicos.,neg
2021-03-10 12:24,Cero,neg
2021-03-10 12:24,Es serio esto,pos
2021-03-10 12:25,0. Esta jugando con la inteligencia del cubano. No se dan cuenta que ya tenemos internet ,pos
2021-03-10 12:25,Evaluación...  No hay quién pueda evaluar un trabajo tan vergonzoso y desagradable como el que hace ése muchacho. Está a tiempo aún puede reinvidicarse y coger un showcito de comedia los domingos a las 1pto1pto pm.,neg
2021-03-10 12:25,"??Bravo Esclarecedor,es un excelente profesional,presenta pruebas contundentes.Lo aprobamos y apoyamos ??????",pos
2021-03-10 12:26,Un títere que habla lo que le mandan porque no nos explica como se alimenta los que dirigen  nuestro pais que nadie los ve en una cola ,pos
2021-03-10 12:26,1pto ,neg
2021-03-10 12:26,"Una verguenza como periodista y como cubano. Periodismo sin pruebas,acusaciones falsas,mentiras y la lista sigue.",neg
2021-03-10 12:26,"1pto  es destestable, mentiroso , manipulador, en fin otro mas de la gran cantera de periodismo servil  de los medios oficialistas cubanos",neg
2021-03-10 12:26,Pésima. Una burla.,neg
2021-03-10 12:27,Pésimo,neg
2021-03-10 12:27,"El que ideó esta publicación tiene Diez000000... El resultado era predecible, gracias por darnos la oportunidad de expresarnos",pos
2021-03-10 12:27,"Realmente eso se ha convertido en un acto que da pena y da una señal de desesperación por demostrar cosas que no le están siendo creíbles al pueblo y según el gustaba en su programa de Hacemos Cuba porque presentaba informaciones necesarias de conocimiento para la población, con esto  se ha desacreditado ante la tele audiencia y esta resultando muy desagradable todo lo que expone. Esperemos que los que dirigen el NTV o en sentido general la Televisión Cubana tengan en cuenta todo los planteamientos que se están haciendo en esta encuesta. ",neg
2021-03-10 12:27,"Desde mi punto de vista ese personaje no es el más idóneo para querer hablar de política o justicia en la televisión nacional, pues el esconde tantos trapos succión que no la lavanderia más grande de Cuba alcanzaría para lavarlos, si tienen dudas pregúntenle a Amelia Flores. Y el espacio que el conduce inicialmente lo vi bueno pues informaba al pueblo de Cuba sobre los acápites de la constitución y demás leyes del país pues el cubano de a pie desconoce las leyes en tu totalidad; pero para lo que a quedado ese espacio es una falta de respeto e invitación a la violencia pues el jace denuncia y/o supociciones de las que no tiene base evidencias alguna, pues el pueblo en su mayoría se expresa como lo hace no por el hecho de que reciba un pago del extranjero, como dice el, no, se expresan así porque el pueblo se cansa ya de tantas mentiras y manipulaciones del gobierno, y si tienen dudas de eso solo fíjense en las colas que se forman en la tienda de la esquina de su casa, díganme cuando han vista a alguno de los dirigentes o a Humbertico en esas colas, ya esto es demasiado con el pueblo cubano, ya nos cansamos por eso es que de corazón, y no porque recibamos un saldo como el, es que queremos paz, libertad, Patria y Vida",neg
2021-03-10 12:28,Diez0,pos
2021-03-10 12:28,Cero,neg
2021-03-10 12:28,"Diez ?????????? MUY BUENOS SUS ANÁLISIS Y COMENTARIOS, ADEMÁS DE MUY ÚTILES PARA INFORMAR LA POBLACIÓN EN LAS NUEVAS FORMAS DE MANIPULACIÓN EN LAS REDES SOCIALES. ATENCIÓN A LOS BOTS QUR HAY EN LAS REDES QUE VAN A ATACAR ESTA PUBLICACIÓN PARA HACER CREER QUE SON MAYORÍA, ELLOS TIENEN MULTIPLES CUENTAS FACEBOOK Y LAS INTERCALAN PARA COMENTAR.",neg
2021-03-10 12:28,- ?,neg
2021-03-10 12:29,1pto por defecto del 0.,neg
2021-03-10 12:29,"Diez0. Muy buena sección. Y el mejor criterio de evaluación que podemos tener de ella es por la forma en que es atacada por los mercenarios. Si la atacan así, es porque les está llegando a donde les duele, porque está dejando al descubierto todas sus falacias y su ideología de alcancía sólo cantan cuando la alcancía suena. Debería tener espacio fijo todos los días. Y al que le duela, que se rasque.",neg
2021-03-10 12:29,Cero,neg
2021-03-10 12:29,1pto ,neg
2021-03-10 12:30,Diez excelente  felicitaciones,pos
2021-03-10 12:30,Y YO...  LE DOY UN Diez???????,pos
2021-03-10 12:31,Pésima ,neg
2021-03-10 12:31,"Vámonos Con Juanka cierto, cada cual habla desde su conocimiento y experiencia.",pos
2021-03-10 12:32,"números negativos 0  y me quedé corta, puras falacias, es una ofensa a la inteligencia del cubano.",neg
2021-03-10 12:33,Karina D Torner aporta PorFavor.,pos
2021-03-10 12:33,"Este tipo es asqueroso, una ridícula y repulsiva marioneta del régimen castrista, puesto a deo como el presidente. En un estado libre y de derechos, ya hubiese sido juzgado por difamación e injuria, no respeta ni la más elemental regla de la ética del periodismo. Un pobre mequetrefe, que lo que da es pena agena. Ya se está haciendo más impopular que Randy Alonso, que es mucho decir.",neg
2021-03-10 12:33,Diez,pos
2021-03-10 12:33,"Si es por manipular y mentir tienes un Diez,,,,,si es por expresar la realidad de Cuba tendrás tú Cero00 ,,,hasta cuándo hay que soportar la bazofia que habla este personaje tan despreciable ...",neg
2021-03-10 12:34,Sin dudas Diez,pos
2021-03-10 12:34,0. Es un perro mentiroso y manipulador....,neg
2021-03-10 12:34,"Humbertoooooo,tu eres el ser más descarado que a dado Cuba,habla en tu show Pagado todo lo que pasa aqui pero a favor del cubano de a pie que fue el que te hizo a ti y a tu misera carrera,descarado,vividor,oportunista,El Hombre piensa x si mismo,es un ser libre menos tú que te dan 4 beneficios y te le viras al pais que te vio nacer Traidor y tu show es el verdadero que incita a la Violencia,A ser Lamebotas,Ojalá que la vida me de la oportunidad de colocarte frente a frente conmigo en tu show,en un debate que lo vea toda Cuba para que veas como la poca credibilidad que tienes la vas a perder HP??",neg
